"ID","IntDate","H4","G3_EDU","H1","AGE","A1","B8_1","A7_1","A10","A13_1","A13_2","A13_3","C8_1","C8_2","C8_3","C8_4","C8_5","C8_6","W5"
"27900941","2022-05-30",0,"Non-University","Female",62,2,6,0,3,NA,0,0,1,0,0,0,1,0,0
"27900943","2022-06-07",0,"University","Male",32,3,2,1,3,NA,0,0,1,0,1,1,1,1,0
"27900947","2022-06-19",0,"Non-University","Male",74,2,7,1,3,NA,0,0,0,0,0,0,0,0,0
"27900952","2022-09-30",0,"University","Female",47,1,3,1,3,NA,0,0,0,0,0,0,1,1,0
"27900953","2022-06-01",0,"University","Male",36,2,5,0,3,NA,0,0,1,1,0,0,0,0,1
"27900959","2022-08-12",0,"Non-University","Male",70,3,0,0,3,NA,0,0,0,0,0,0,0,0,0
"27900962","2022-08-12",0,"University","Male",60,2,4,0,3,NA,0,0,0,0,0,1,1,0,1
"27900967","2022-08-12",0,"University","Male",83,3,5,1,NA,NA,0,0,0,0,0,0,0,0,0
"27900969","2022-05-29",0,"University","Female",66,3,0,0,3,NA,0,0,1,1,1,1,1,1,0
"27900972","2022-05-29",0,"University","Female",80,3,0,0,3,NA,0,0,1,1,1,1,1,1,1
"27900974","2022-05-28",0,"University","Male",70,3,3,0,3,NA,1,0,0,0,0,1,1,1,1
"27900975","2022-05-28",0,"Non-University","Female",72,3,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27900976","2022-05-31",0,"University","Male",47,3,7,0,3,NA,0,0,0,0,0,1,0,1,1
"27900977","2022-06-08",0,"University","Female",29,1,2,0,1,NA,0,0,0,0,1,0,0,0,0
"27900978","2022-08-28",0,"University","Female",37,2,5,0,3,NA,0,0,0,0,0,0,0,0,1
"27900979","2022-06-06",0,"Non-University","Male",71,2,1,0,3,NA,0,0,1,0,0,0,0,1,1
"27900981","2022-05-31",0,"Non-University","Female",62,2,4,1,2,NA,0,0,0,0,0,0,0,0,0
"27900982","2022-05-27",0,"University","Male",72,3,5,1,3,NA,0,0,0,0,0,0,0,0,1
"27900983","2022-06-10",0,"Non-University","Female",26,3,0,0,3,1,0,0,1,0,1,1,1,1,0
"27900987","2022-06-14",0,"Non-University","Male",59,2,4,1,3,NA,0,0,0,0,0,0,0,0,0
"27900988","2022-05-30",0,"University","Male",54,2,3,0,3,NA,0,0,0,1,1,1,1,1,0
"27900991","2022-05-28",0,"Non-University","Male",74,3,4,0,3,NA,0,0,0,0,0,0,0,0,0
"27900992","2022-05-26",0,"Non-University","Male",71,2,5,1,3,NA,0,0,0,0,0,1,1,0,1
"27901002","2022-08-12",0,"Non-University","Male",82,2,7,1,3,NA,0,0,0,0,0,0,0,0,0
"27901003","2022-05-29",0,"University","Female",51,2,2,0,3,NA,0,0,0,0,0,0,0,0,1
"27901004","2022-07-09",0,"Non-University","Male",69,2,5,0,3,NA,0,0,0,0,0,0,0,0,0
"27901011","2022-05-28",0,"Non-University","Male",73,3,5,1,3,NA,0,0,0,0,0,0,1,0,1
"27901022","2022-05-26",0,"University","Male",23,3,0,1,3,NA,0,0,0,0,0,0,1,0,1
"27901026","2022-06-15",0,"Non-University","Male",37,2,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27901027","2022-05-28",0,"Non-University","Male",63,3,6,0,3,NA,0,0,1,1,1,1,1,1,0
"27901029","2022-06-05",0,"University","Female",77,3,3,1,3,NA,0,0,0,0,1,1,1,1,1
"27901031","2022-05-30",0,"Non-University","Female",67,3,0,0,3,NA,0,0,0,0,1,1,1,1,0
"27901034","2022-08-12",0,"Non-University","Female",74,3,8,1,3,NA,0,0,0,0,0,0,0,0,1
"27901035","2022-06-06",0,"Non-University","Female",54,3,6,0,3,NA,0,0,0,0,0,0,1,0,0
"27901036","2022-08-12",0,"Non-University","Female",79,1,5,1,NA,NA,0,0,0,0,0,0,0,0,0
"27901037","2022-06-20",0,"Non-University","Male",39,2,5,1,3,NA,0,0,0,0,0,0,1,1,0
"27901040","2022-05-31",0,"Non-University","Male",65,3,5,0,3,NA,0,0,1,1,0,0,1,1,1
"27901050","2022-08-12",0,"University","Female",40,2,2,1,3,NA,1,0,1,1,1,1,1,1,1
"27901054","2022-08-12",0,"Non-University","Male",66,2,1,0,3,NA,0,0,0,0,0,0,0,0,0
"27901062","2022-05-30",0,"University","Female",29,2,5,0,3,NA,0,0,1,0,0,1,1,1,0
"27901067","2022-07-08",0,"Non-University","Female",55,2,5,1,3,NA,0,0,0,0,0,0,0,1,1
"27901070","2022-06-12",0,"Non-University","Male",64,3,5,0,3,NA,0,0,0,0,0,0,0,0,0
"27901073","2022-06-17",0,"University","Female",68,3,1,1,3,NA,0,0,0,0,0,0,1,0,0
"27901082","2022-08-12",0,"Non-University","Female",74,3,4,0,3,NA,0,0,0,1,0,0,1,0,0
"27901086","2022-05-30",0,"Non-University","Female",46,2,3,1,2,NA,0,0,0,0,0,1,0,0,0
"27901087","2022-05-27",0,"University","Female",75,2,3,0,3,NA,0,0,0,0,1,0,1,0,1
"27901089","2022-06-25",0,"Non-University","Female",72,3,1,1,3,NA,0,0,1,NA,NA,NA,NA,NA,0
"27901093","2022-05-27",0,"Non-University","Female",33,0,999,1,NA,NA,0,0,0,0,0,0,0,0,1
"27901099","2022-06-03",0,"Non-University","Female",87,3,3,0,3,NA,0,0,0,0,0,0,0,0,0
"27901101","2022-06-08",0,"University","Male",68,3,3,0,3,NA,0,0,NA,NA,NA,1,1,1,0
"27901117","2022-08-12",0,"Non-University","Male",59,2,6,1,2,NA,0,0,0,0,0,1,0,0,1
"27901121","2022-06-07",0,"University","Male",76,3,9,0,3,NA,0,0,0,0,0,0,0,0,1
"27901124","2022-06-02",0,"University","Male",37,1,8,1,3,NA,0,0,0,0,0,0,0,1,0
"27901128","2022-05-29",0,"Non-University","Female",57,2,5,0,3,NA,0,0,0,0,0,0,1,1,1
"27901135","2022-05-26",0,"University","Female",43,2,5,1,3,NA,0,0,0,0,0,0,0,1,1
"27901138","2022-06-13",0,"University","Female",66,3,6,1,3,NA,0,0,0,0,0,0,0,0,0
"27901146","2022-06-17",1,"Non-University","Male",61,1,6,1,1,NA,0,0,0,0,0,0,0,1,0
"27901147","2022-05-26",0,"University","Female",43,1,5,1,1,NA,0,0,0,0,0,0,0,0,0
"27901154","2022-06-09",0,"University","Female",32,1,5,1,2,NA,0,0,1,0,0,0,1,0,0
"27901155","2022-06-17",0,"Non-University","Female",67,3,5,1,3,NA,0,0,1,0,0,0,0,0,1
"27901156","2022-06-07",0,"University","Female",66,3,3,0,3,NA,0,0,1,0,1,0,0,1,0
"27901159","2022-08-12",0,"Non-University","Female",68,2,3,1,3,NA,0,0,0,0,0,0,0,0,0
"27901162","2022-06-07",0,"Non-University","Female",62,2,5,0,3,NA,0,0,1,0,0,0,0,0,1
"27901164","2022-06-19",0,"Non-University","Female",68,3,4,0,3,NA,0,0,0,0,0,0,0,1,1
"27901166","2022-06-14",0,"University","Female",44,2,3,0,3,NA,0,0,0,0,0,0,1,1,1
"27901168","2022-09-30",0,"Non-University","Female",51,2,4,0,3,NA,0,0,0,0,0,0,0,0,0
"27901170","2022-05-26",0,"Non-University","Male",66,2,7,1,3,NA,0,0,0,0,0,0,0,0,1
"27901174","2022-09-30",0,"Non-University","Male",71,3,5,1,3,NA,0,0,NA,NA,NA,NA,NA,1,0
"27901181","2022-06-09",0,"Non-University","Female",72,3,5,1,3,NA,0,0,0,0,0,0,1,0,1
"27901186","2022-06-10",0,"Non-University","Male",82,1,4,1,NA,NA,0,0,0,0,0,0,0,0,0
"27901188","2022-05-28",0,"University","Male",80,3,5,0,3,NA,0,0,1,0,0,0,1,0,0
"27901199","2022-06-11",0,"Non-University","Female",69,2,9,1,3,NA,0,0,0,0,0,0,0,0,1
"27901201","2022-08-12",0,"University","Female",40,2,0,0,3,NA,0,0,1,0,1,0,0,1,0
"27901202","2022-06-09",1,"University","Female",31,1,6,0,NA,NA,0,0,0,1,0,0,0,1,0
"27901217","2022-06-07",0,"Non-University","Female",62,1,4,1,1,NA,0,0,0,0,0,0,0,0,0
"27901225","2022-06-18",0,"University","Male",54,2,4,0,2,NA,0,0,1,1,0,0,1,1,1
"27901232","2022-08-12",0,"Non-University","Other",36,0,5,1,NA,NA,0,0,0,0,0,0,0,0,0
"27901236","2022-06-08",0,"Non-University","Female",74,2,5,1,3,NA,0,0,0,0,0,0,0,0,1
"27901239","2022-06-08",1,"Non-University","Female",29,2,4,1,2,NA,0,0,0,0,0,0,0,1,0
"27901240","2022-07-13",0,"Non-University","Female",45,3,2,0,3,NA,0,0,0,0,1,1,1,1,1
"27901241","2022-07-25",0,"Non-University","Male",76,3,4,1,3,NA,0,0,1,1,0,1,1,1,1
"27901251","2022-07-05",0,"University","Female",24,2,3,1,3,NA,0,0,0,0,0,0,0,0,0
"27901260","2022-06-04",0,"Non-University","Male",55,3,4,1,3,NA,0,0,0,0,0,0,1,0,1
"27901261","2022-05-28",0,"Non-University","Female",59,2,1,0,3,NA,0,0,0,0,0,0,0,1,0
"27901263","2022-05-29",0,"Non-University","Male",79,3,7,0,3,NA,0,0,1,1,1,1,1,1,0
"27901264","2022-08-12",0,"Non-University","Male",61,2,5,0,3,NA,0,0,0,0,0,0,1,1,0
"27901267","2022-05-28",0,"University","Female",66,2,9,0,3,NA,0,0,1,1,0,0,0,0,1
"27901273","2022-06-07",0,"University","Male",74,3,4,1,3,NA,0,0,0,1,1,1,1,0,0
"27901274","2022-06-21",0,"University","Female",29,2,3,1,3,NA,0,0,0,0,0,0,0,0,0
"27901280","2022-05-30",0,"University","Female",24,2,5,1,1,NA,0,0,0,0,0,0,0,0,0
"27901287","2022-07-12",0,"University","Female",37,2,2,0,3,1,0,0,0,0,0,1,1,1,0
"27901302","2022-05-26",0,"Non-University","Male",65,2,5,0,2,NA,0,0,0,0,0,0,1,1,0
"27901303","2022-06-03",0,"University","Male",50,2,7,0,3,NA,0,0,0,0,0,0,0,0,0
"27901312","2022-09-30",1,"Non-University","Female",26,0,0,1,NA,NA,0,0,0,0,0,0,0,0,1
"27901317","2022-08-12",0,"University","Female",91,1,999,1,3,NA,0,0,1,NA,NA,NA,NA,NA,1
"27901319","2022-06-13",0,"Non-University","Male",64,3,5,0,3,NA,0,0,0,0,0,0,0,1,0
"27901321","2022-09-30",0,"University","Female",47,3,3,1,3,NA,1,0,1,1,0,0,1,1,0
"27901325","2022-05-31",0,"University","Male",36,3,1,0,3,NA,0,0,1,0,1,1,0,1,0
"27901327","2022-05-28",0,"Non-University","Female",72,2,10,1,3,NA,0,0,0,1,0,0,0,0,1
"27901335","2022-08-29",0,"Non-University","Female",64,3,2,0,2,NA,0,0,0,0,0,0,1,1,0
"27901340","2022-09-30",0,"University","Male",79,3,1,0,3,NA,0,0,0,0,0,1,0,0,0
"27901346","2022-06-07",0,"University","Male",61,2,8,1,3,NA,0,0,0,0,0,0,0,0,1
"27901348","2022-06-09",0,"University","Female",76,3,2,0,3,NA,0,0,0,0,0,1,0,0,1
"27901357","2022-08-12",0,"Non-University","Female",71,3,5,1,3,NA,0,0,1,0,0,0,0,1,0
"27901362","2022-08-26",0,"University","Female",53,1,999,0,NA,NA,0,0,0,0,0,0,0,0,0
"27901364","2022-07-28",0,"University","Female",71,3,2,1,3,NA,0,0,1,NA,1,NA,1,1,1
"27901373","2022-06-06",0,"University","Male",65,3,1,0,3,NA,0,0,1,0,0,0,0,1,0
"27901374","2022-05-27",0,"Non-University","Male",70,3,5,1,3,NA,0,0,0,0,0,0,1,1,0
"27901378","2022-05-29",0,"University","Male",29,2,5,0,3,NA,0,0,0,0,0,0,0,1,1
"27901386","2022-05-31",0,"Non-University","Male",42,2,7,1,2,NA,0,0,0,0,0,0,1,1,0
"27901389","2022-06-08",0,"Non-University","Female",48,1,5,1,2,NA,0,0,0,0,0,0,0,0,1
"27901403","2022-05-28",0,"University","Male",37,3,1,1,3,NA,0,0,0,0,0,1,0,0,1
"27901407","2022-07-14",0,"University","Female",33,1,5,0,1,NA,0,0,0,0,0,1,0,1,0
"27901408","2022-06-30",0,"Non-University","Male",75,3,9,1,3,NA,0,0,0,0,0,0,0,0,0
"27901409","2022-08-12",0,"University","Female",50,2,5,1,2,NA,0,0,0,0,0,0,0,1,1
"27901410","2022-08-25",0,"University","Male",71,3,4,1,3,NA,0,0,0,0,0,0,0,0,1
"27901413","2022-05-26",0,"University","Female",70,3,2,1,3,NA,0,0,0,1,1,0,1,1,0
"27901419","2022-06-06",0,"University","Female",61,3,3,1,3,NA,1,0,1,1,0,1,0,1,1
"27901424","2022-06-10",0,"University","Female",29,2,0,0,3,NA,0,0,0,0,0,0,0,1,1
"27901425","2022-05-30",0,"Non-University","Male",66,3,4,1,3,NA,0,0,0,0,0,0,0,0,0
"27901428","2022-05-25",0,"University","Female",69,3,3,0,3,NA,0,0,1,0,1,0,1,1,1
"27901433","2022-06-08",0,"Non-University","Male",21,2,4,1,NA,NA,0,0,0,0,0,0,0,0,0
"27901436","2022-05-29",0,"University","Female",59,2,4,0,3,NA,0,0,0,0,0,0,0,0,0
"27901437","2022-05-26",0,"Non-University","Male",71,3,5,0,3,NA,0,0,1,1,0,0,1,1,0
"27901446","2022-08-01",0,"University","Female",65,3,8,0,2,NA,0,0,0,0,0,0,0,0,1
"27901447","2022-06-19",0,"Non-University","Female",62,2,2,0,3,1,0,0,1,1,1,0,1,1,0
"27901449","2022-05-27",0,"Non-University","Male",83,3,1,0,3,NA,0,0,1,1,0,0,1,1,0
"27901453","2022-06-09",0,"University","Female",38,3,7,0,3,1,0,1,0,1,0,1,1,1,0
"27901454","2022-05-25",0,"Non-University","Female",70,2,3,0,3,NA,0,0,0,0,1,1,1,0,1
"27901455","2022-08-12",0,"University","Male",65,3,6,1,3,NA,0,0,0,0,0,0,0,0,0
"27901458","2022-05-29",0,"University","Male",68,2,5,0,3,NA,0,0,0,0,0,0,0,0,0
"27901462","2022-06-12",0,"University","Male",53,3,3,0,3,NA,0,0,0,0,0,0,1,0,0
"27901463","2022-08-12",0,"Non-University","Female",47,0,999,1,1,NA,0,0,NA,NA,NA,NA,0,0,0
"27901469","2022-06-11",0,"University","Female",67,3,4,0,3,NA,0,0,0,0,0,0,0,0,1
"27901474","2022-06-19",0,"Non-University","Male",58,1,0,1,1,NA,0,0,0,0,0,0,0,0,1
"27901478","2022-09-30",0,"Non-University","Female",56,3,999,1,3,NA,0,0,0,0,0,1,1,1,0
"27901479","2022-06-08",0,"Non-University","Female",35,1,3,1,2,NA,0,0,0,0,0,0,0,0,0
"27901481","2022-08-12",0,"Non-University","Male",40,3,9,1,3,NA,0,1,1,1,1,1,1,1,0
"27901487","2022-08-12",0,"Non-University","Male",84,3,6,1,2,NA,0,0,0,0,0,0,1,0,0
"27901491","2022-05-26",0,"Non-University","Male",80,2,5,0,3,NA,0,0,0,0,0,0,0,0,1
"27901492","2022-07-19",0,"University","Male",31,2,2,0,3,NA,0,0,0,0,0,0,0,1,0
"27901493","2022-06-22",0,"University","Female",50,2,7,0,3,NA,0,0,0,0,1,0,1,1,1
"27901495","2022-05-27",0,"University","Male",61,2,4,1,3,NA,0,0,0,0,0,0,0,0,1
"27901496","2022-06-09",0,"Non-University","Male",67,2,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27901501","2022-08-12",0,"Non-University","Female",71,3,3,1,3,NA,0,0,0,0,0,0,0,0,0
"27901503","2022-06-08",0,"Non-University","Female",64,1,5,1,2,NA,0,0,0,0,0,0,1,1,0
"27901508","2022-05-29",0,"Non-University","Female",55,2,1,0,3,NA,0,0,0,0,1,0,1,1,0
"27901509","2022-09-30",0,"Non-University","Female",72,1,999,1,1,NA,0,0,0,0,0,0,0,0,0
"27901513","2022-05-27",0,"Non-University","Male",61,2,4,0,2,NA,0,0,0,0,0,0,0,0,0
"27901516","2022-08-12",0,"Non-University","Female",68,3,10,1,3,NA,0,0,NA,NA,NA,NA,1,1,0
"27901517","2022-05-26",0,"University","Male",40,1,4,0,1,NA,0,0,0,0,0,0,0,1,0
"27901518","2022-06-01",0,"University","Female",48,2,5,1,2,NA,0,0,0,0,0,0,0,0,1
"27901521","2022-05-25",0,"Non-University","Male",64,1,5,1,NA,NA,0,0,0,0,0,0,0,1,0
"27901529","2022-07-24",0,"University","Female",30,1,2,0,3,NA,0,0,0,0,0,0,0,0,0
"27901532","2022-06-02",0,"Non-University","Male",43,1,4,1,NA,NA,0,0,0,0,0,0,0,0,0
"27901537","2022-06-01",0,"Non-University","Male",69,3,3,0,3,NA,1,0,1,1,1,0,0,1,1
"27901549","2022-05-27",0,"Non-University","Female",72,1,6,0,3,NA,0,0,0,0,0,0,0,0,0
"27901554","2022-06-27",0,"University","Male",56,3,4,1,3,NA,0,0,1,0,0,1,0,0,1
"27901555","2022-05-25",0,"Non-University","Male",78,3,3,0,3,NA,0,0,1,0,0,0,0,0,0
"27901556","2022-05-27",0,"Non-University","Female",36,1,0,1,NA,NA,0,0,0,0,0,0,0,0,0
"27901559","2022-06-26",0,"University","Female",72,3,2,1,3,NA,0,0,1,1,1,1,0,0,0
"27901563","2022-08-12",0,"Non-University","Male",87,1,2,1,3,NA,0,0,0,0,0,0,0,0,0
"27901564","2022-08-12",0,"Non-University","Male",71,2,999,1,3,NA,0,0,0,0,0,0,0,0,0
"27901570","2022-05-26",0,"Non-University","Male",46,3,1,1,3,NA,0,0,0,0,1,0,0,1,1
"27901571","2022-09-30",0,"Non-University","Male",61,1,5,1,NA,NA,0,0,0,0,0,0,0,0,0
"27901572","2022-05-27",0,"Non-University","Male",73,2,5,1,3,NA,0,0,NA,NA,NA,NA,1,NA,0
"27901573","2022-05-25",0,"Non-University","Female",24,3,0,0,3,NA,1,0,0,0,1,1,1,1,0
"27901574","2022-08-24",0,"Non-University","Female",59,1,4,1,2,NA,0,0,1,0,1,1,1,1,0
"27901577","2022-07-14",0,"University","Male",70,2,8,0,3,NA,0,0,0,0,0,0,0,0,0
"27901578","2022-05-30",0,"Non-University","Female",76,2,8,1,NA,NA,0,0,0,0,1,0,1,0,1
"27901579","2022-08-17",0,"Non-University","Male",67,2,8,1,NA,NA,0,0,0,0,0,0,0,0,0
"27901590","2022-08-12",0,"University","Male",64,3,2,1,3,NA,0,0,0,0,0,0,0,0,0
"27901592","2022-08-12",0,"Non-University","Female",66,2,0,0,2,NA,0,0,0,0,0,0,0,0,0
"27901595","2022-09-30",0,"University","Male",71,3,8,1,3,NA,0,0,NA,NA,NA,1,NA,NA,0
"27901600","2022-05-28",0,"University","Female",26,1,4,0,2,NA,0,0,0,0,0,0,0,0,0
"27901604","2022-06-03",0,"University","Female",55,3,0,0,3,NA,0,0,1,1,1,0,1,1,0
"27901605","2022-05-26",0,"University","Male",60,2,7,0,2,NA,0,0,1,1,0,0,0,0,1
"27901606","2022-05-25",0,"University","Female",33,2,2,0,3,NA,0,0,1,1,1,0,1,1,1
"27901613","2022-05-30",0,"University","Female",26,1,5,0,2,NA,0,0,0,0,0,0,0,0,0
"27901621","2022-05-26",0,"University","Male",59,2,5,1,2,NA,0,0,0,0,0,0,0,0,0
"27901623","2022-05-26",0,"University","Male",82,3,8,1,3,NA,0,0,0,0,0,0,0,0,0
"27901630","2022-06-07",0,"Non-University","Female",68,3,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27901632","2022-06-08",0,"Non-University","Male",86,3,10,0,3,NA,0,0,0,1,0,1,0,0,1
"27901634","2022-06-07",0,"University","Male",66,3,5,1,3,NA,0,0,1,0,1,0,1,1,1
"27901635","2022-05-25",0,"University","Female",60,3,2,0,3,NA,0,0,0,0,0,0,0,0,1
"27901639","2022-05-26",0,"Non-University","Female",58,2,6,1,1,NA,0,0,0,0,0,0,0,0,NA
"27901640","2022-05-26",0,"Non-University","Female",48,3,999,0,1,NA,0,0,0,0,0,0,0,0,1
"27901647","2022-05-31",0,"Non-University","Female",54,0,5,1,3,NA,0,0,1,1,0,0,0,0,0
"27901654","2022-08-12",0,"University","Female",63,1,8,0,3,NA,0,0,0,0,0,0,0,0,1
"27901656","2022-08-12",0,"University","Male",72,3,4,0,3,NA,0,0,0,0,0,0,1,0,0
"27901662","2022-09-30",0,"Non-University","Male",36,2,999,1,2,NA,0,0,0,1,0,0,0,0,0
"27901663","2022-06-15",0,"University","Female",71,2,10,1,3,NA,0,0,1,1,0,1,1,1,1
"27901665","2022-06-02",0,"University","Male",48,2,5,0,3,NA,0,0,0,0,0,0,0,0,0
"27901667","2022-08-01",0,"University","Male",67,3,5,0,3,NA,0,0,1,0,0,0,1,1,0
"27901670","2022-08-12",0,"Non-University","Female",66,1,6,0,3,NA,0,0,0,0,0,0,0,0,0
"27901671","2022-08-12",0,"University","Female",47,2,1,0,3,NA,0,0,1,1,1,NA,1,1,1
"27901673","2022-05-25",0,"University","Female",48,1,5,1,3,NA,0,0,1,0,1,0,1,1,0
"27901675","2022-06-24",0,"University","Female",43,2,1,1,3,NA,0,0,0,0,0,0,0,0,0
"27901678","2022-09-30",0,"Non-University","Female",72,3,8,0,3,NA,0,0,0,0,0,0,1,1,0
"27901680","2022-05-25",0,"University","Female",52,2,6,1,3,NA,0,0,1,NA,NA,1,1,0,1
"27901683","2022-05-27",0,"University","Female",39,2,2,1,3,NA,0,0,0,0,0,0,0,0,1
"27901684","2022-05-28",0,"University","Female",51,2,4,1,3,NA,0,0,0,0,0,1,0,1,1
"27901685","2022-05-25",0,"University","Female",50,1,5,1,1,NA,0,0,0,0,0,0,1,1,0
"27901690","2022-05-27",0,"University","Female",32,3,2,0,3,NA,1,0,1,0,0,1,1,1,0
"27901691","2022-06-11",0,"Non-University","Female",52,2,6,1,3,NA,0,0,0,0,0,0,0,0,0
"27901693","2022-08-12",0,"University","Male",56,2,6,1,3,NA,0,0,0,0,0,0,0,0,0
"27901695","2022-06-06",0,"University","Male",39,1,6,1,3,NA,0,0,0,0,0,0,0,0,0
"27901696","2022-08-12",0,"Non-University","Female",81,2,7,0,2,NA,0,0,0,0,0,0,1,0,0
"27901697","2022-06-13",0,"Non-University","Female",71,3,5,0,3,NA,0,0,0,0,0,1,0,0,0
"27901698","2022-07-14",0,"University","Female",40,1,5,0,2,NA,0,0,0,0,0,0,0,0,1
"27901701","2022-09-30",0,"University","Female",43,3,3,0,3,1,1,0,1,0,0,0,1,1,0
"27901703","2022-07-20",0,"University","Female",28,2,1,0,3,NA,0,0,0,0,0,0,0,1,0
"27901706","2022-08-12",0,"Non-University","Female",57,1,5,1,2,NA,0,0,0,0,0,0,0,0,0
"27901708","2022-05-27",0,"University","Female",45,2,1,0,3,NA,0,0,0,0,1,1,1,1,0
"27901709","2022-06-27",0,"University","Male",24,2,7,1,3,1,1,1,0,0,0,0,0,0,0
"27901713","2022-09-24",0,"University","Female",72,3,2,1,3,NA,0,0,0,0,1,1,1,1,1
"27901721","2022-08-30",0,"Non-University","Female",64,2,999,1,3,NA,0,0,0,0,0,0,0,0,0
"27901735","2022-08-12",0,"Non-University","Male",70,3,4,1,2,NA,0,0,0,0,0,0,0,0,0
"27901737","2022-06-01",0,"University","Male",68,3,7,1,3,NA,0,0,0,0,0,0,0,0,1
"27901738","2022-05-29",0,"Non-University","Male",55,2,3,0,3,NA,0,0,0,0,0,1,1,1,1
"27901740","2022-05-26",0,"University","Female",42,2,999,1,2,NA,0,0,0,0,0,0,0,0,1
"27901741","2022-08-12",0,"Non-University","Female",61,2,5,1,1,NA,0,0,0,0,0,0,0,0,0
"27901746","2022-08-12",0,"Non-University","Female",58,1,5,1,NA,NA,0,0,0,0,0,0,1,1,0
"27901748","2022-06-06",0,"University","Male",72,3,8,0,3,NA,1,0,0,1,0,1,0,0,0
"27901753","2022-05-26",0,"University","Female",74,3,0,0,3,NA,0,0,0,1,0,1,0,0,1
"27901755","2022-06-10",0,"University","Female",42,1,5,1,NA,NA,0,0,0,0,0,0,0,0,0
"27901758","2022-09-30",0,"University","Male",49,2,7,1,3,NA,0,0,0,0,0,0,0,0,0
"27901760","2022-07-07",0,"University","Female",24,2,0,1,NA,NA,0,0,1,1,1,1,1,1,0
"27901761","2022-09-30",0,"Non-University","Female",65,3,5,0,3,NA,0,0,0,0,0,0,0,0,1
"27901768","2022-05-29",0,"Non-University","Female",51,2,5,1,2,NA,0,0,0,0,0,0,0,0,0
"27901770","2022-09-30",0,"Non-University","Male",63,2,6,1,3,NA,0,0,0,0,0,0,0,0,0
"27901773","2022-07-18",0,"University","Female",24,1,3,0,2,NA,0,0,0,0,0,0,0,1,0
"27901778","2022-05-26",0,"University","Female",55,3,3,1,3,1,0,0,0,0,0,0,1,1,0
"27901781","2022-06-09",0,"University","Male",36,2,1,0,3,NA,0,0,0,0,0,0,0,1,0
"27901782","2022-08-12",0,"University","Male",57,3,2,1,3,NA,0,0,0,0,0,0,1,1,0
"27901784","2022-06-13",0,"Non-University","Female",39,1,0,0,3,NA,0,0,0,0,0,0,0,0,0
"27901785","2022-06-15",0,"Non-University","Female",70,3,7,0,3,NA,0,0,0,1,1,1,1,0,1
"27901788","2022-08-01",0,"Non-University","Male",72,3,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27901793","2022-07-14",0,"Non-University","Other",28,3,0,1,3,NA,0,1,0,0,1,1,1,1,0
"27901798","2022-05-25",0,"University","Male",40,3,7,1,2,NA,0,0,0,0,0,0,0,1,0
"27901803","2022-07-10",0,"University","Female",38,3,3,0,3,1,1,0,1,0,1,1,1,1,1
"27901804","2022-05-28",0,"Non-University","Male",45,2,999,1,NA,NA,0,0,0,0,0,0,0,0,0
"27901810","2022-06-03",0,"University","Male",40,2,4,1,3,NA,0,0,0,0,0,0,0,0,NA
"27901814","2022-06-19",0,"University","Female",33,2,5,1,1,NA,0,0,0,0,0,0,0,1,0
"27901821","2022-06-09",0,"University","Male",48,2,4,1,1,NA,0,0,0,0,0,0,0,0,0
"27901823","2022-06-24",1,"Non-University","Male",63,3,8,1,3,NA,0,0,0,0,0,0,1,0,1
"27901827","2022-08-12",0,"University","Female",50,2,4,0,2,NA,0,0,NA,NA,NA,NA,NA,1,1
"27901828","2022-08-12",0,"Non-University","Female",53,2,10,1,3,NA,0,0,0,0,0,0,0,0,0
"27901829","2022-09-22",0,"University","Male",50,3,1,1,3,NA,0,0,0,0,0,0,0,0,0
"27901841","2022-06-09",0,"Non-University","Female",37,1,5,1,NA,NA,0,0,0,0,0,0,0,0,0
"27901842","2022-06-18",0,"University","Female",31,2,3,0,3,NA,1,0,1,0,0,0,0,1,0
"27901843","2022-07-20",0,"University","Male",74,3,2,1,3,NA,0,0,0,0,1,1,0,1,0
"27901850","2022-05-27",0,"University","Male",68,2,7,0,3,NA,0,0,0,0,0,0,0,0,0
"27901855","2022-05-30",0,"University","Male",69,2,4,0,3,NA,0,0,1,0,1,0,1,0,0
"27901859","2022-08-01",0,"Non-University","Male",48,1,3,1,NA,NA,0,0,0,0,0,0,0,0,0
"27901860","2022-05-25",0,"University","Male",79,2,6,1,3,NA,0,0,0,0,0,0,0,0,0
"27901866","2022-08-12",0,"University","Male",26,3,5,1,2,NA,0,0,1,0,0,0,0,1,0
"27901867","2022-08-12",0,"Non-University","Female",70,3,5,1,2,NA,0,0,0,0,0,0,0,1,0
"27901877","2022-07-13",0,"University","Male",48,3,7,0,2,NA,0,0,1,1,1,1,1,1,0
"27901881","2022-06-03",0,"Non-University","Male",43,2,5,0,3,NA,0,0,0,0,0,0,0,1,NA
"27901883","2022-07-24",0,"University","Male",28,2,2,0,3,NA,0,0,0,0,0,1,0,0,0
"27901885","2022-05-29",0,"University","Female",50,2,3,0,3,NA,0,0,0,0,0,0,0,0,0
"27901886","2022-07-11",0,"University","Female",40,2,10,0,2,1,1,0,1,1,0,1,1,1,1
